Dataset,RiskPct,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-10-14 06:00:00,26879925.0,403199.0,11,-43909.0,-0.16,26836017.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-10-21 06:00:00,26836017.0,402540.0,20,2483246.0,9.25,29319263.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-10-28 06:00:00,29319263.0,439789.0,12,1764274.0,6.02,31083537.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-11-04 06:00:00,31083537.0,466253.0,25,-1053450.0,-3.39,30030087.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-11-11 06:00:00,30030087.0,450451.0,43,2231641.0,7.43,32261729.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-11-18 06:00:00,32261729.0,483926.0,28,421754.0,1.31,32683483.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-11-25 06:00:00,32683483.0,490252.0,35,1885383.0,5.77,34568866.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-12-02 06:00:00,34568866.0,518533.0,21,2256973.0,6.53,36825839.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-12-09 06:00:00,36825839.0,552388.0,28,-1539879.0,-4.18,35285960.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-12-16 06:00:00,35285960.0,529289.0,21,-264467.0,-0.75,35021493.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2019-12-23 06:00:00,35021493.0,525322.0,13,-514218.0,-1.47,34507275.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-01-06 06:00:00,34507275.0,517609.0,22,2838348.0,8.23,37345623.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-01-13 06:00:00,37345623.0,560184.0,33,1838175.0,4.92,39183797.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-01-20 06:00:00,39183797.0,587757.0,26,2146774.0,5.48,41330571.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-01-27 06:00:00,41330571.0,619959.0,22,-1293038.0,-3.13,40037533.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-02-03 06:00:00,40037533.0,600563.0,17,551887.0,1.38,40589420.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-02-10 06:00:00,40589420.0,608841.0,35,5546253.0,13.66,46135673.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-02-17 06:00:00,46135673.0,692035.0,22,1468310.0,3.18,47603983.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-02-24 06:00:00,47603983.0,714060.0,23,-3177928.0,-6.68,44426055.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-03-02 06:00:00,44426055.0,666391.0,2,2083265.0,4.69,46509320.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-04-06 06:00:00,46509320.0,697640.0,3,-36432.0,-0.08,46472888.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-04-13 06:00:00,46472888.0,697093.0,17,-1854539.0,-3.99,44618349.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-04-20 06:00:00,44618349.0,669275.0,16,-2650190.0,-5.94,41968159.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-04-27 06:00:00,41968159.0,629522.0,10,1561566.0,3.72,43529725.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-05-04 06:00:00,43529725.0,652946.0,12,-2809767.0,-6.45,40719958.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-05-11 06:00:00,40719958.0,610799.0,18,1092133.0,2.68,41812091.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-05-18 06:00:00,41812091.0,627181.0,14,5446409.0,13.03,47258499.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-05-25 06:00:00,47258499.0,708877.0,29,-686803.0,-1.45,46571697.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-06-01 06:00:00,46571697.0,698575.0,8,-423226.0,-0.91,46148471.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-06-08 06:00:00,46148471.0,692227.0,4,-2562838.0,-5.55,43585633.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-06-15 06:00:00,43585633.0,653784.0,4,-324237.0,-0.74,43261396.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-06-22 06:00:00,43261396.0,648921.0,26,-818344.0,-1.89,42443052.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-06-29 06:00:00,42443052.0,636646.0,22,224852.0,0.53,42667904.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-07-06 06:00:00,42667904.0,640019.0,36,-750860.0,-1.76,41917044.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-07-13 06:00:00,41917044.0,628756.0,33,4802796.0,11.46,46719840.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-07-20 06:00:00,46719840.0,700798.0,29,7733664.0,16.55,54453504.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-07-27 06:00:00,54453504.0,816803.0,22,119540.0,0.22,54573045.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-08-03 06:00:00,54573045.0,818596.0,17,458804.0,0.84,55031849.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-08-10 06:00:00,55031849.0,825478.0,20,-3901719.0,-7.09,51130130.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-08-17 06:00:00,51130130.0,766952.0,21,-978370.0,-1.91,50151760.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-08-24 06:00:00,50151760.0,752276.0,22,-2177064.0,-4.34,47974696.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-08-31 06:00:00,47974696.0,719620.0,18,2008918.0,4.19,49983614.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-09-07 06:00:00,49983614.0,749754.0,23,2488136.0,4.98,52471751.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-09-14 06:00:00,52471751.0,787076.0,24,1056348.0,2.01,53528099.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-09-21 06:00:00,53528099.0,802921.0,28,202611.0,0.38,53730710.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-09-28 06:00:00,53730710.0,805961.0,18,2171497.0,4.04,55902207.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-10-05 06:00:00,55902207.0,838533.0,21,3754231.0,6.72,59656438.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-10-12 06:00:00,59656438.0,894847.0,18,-1605665.0,-2.69,58050773.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-10-19 06:00:00,58050773.0,870762.0,23,-1315704.0,-2.27,56735069.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-10-26 06:00:00,56735069.0,851026.0,21,363821.0,0.64,57098890.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-11-02 06:00:00,57098890.0,856483.0,10,1034023.0,1.81,58132913.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-11-09 06:00:00,58132913.0,871994.0,29,12508831.0,21.52,70641744.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-11-16 06:00:00,70641744.0,1059626.0,29,293131.0,0.41,70934875.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-11-23 06:00:00,70934875.0,1064023.0,35,3461004.0,4.88,74395879.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-11-30 06:00:00,74395879.0,1115938.0,20,4353433.0,5.85,78749312.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-12-07 06:00:00,78749312.0,1181240.0,27,7367804.0,9.36,86117116.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-12-14 06:00:00,86117116.0,1291757.0,20,5631360.0,6.54,91748476.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2020-12-21 06:00:00,91748476.0,1376227.0,16,-839673.0,-0.92,90908803.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-01-04 06:00:00,90908803.0,1363632.0,17,1150133.0,1.27,92058935.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-01-11 06:00:00,92058935.0,1380884.0,37,-3732008.0,-4.05,88326927.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-01-18 06:00:00,88326927.0,1324904.0,21,-1775035.0,-2.01,86551892.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-01-25 06:00:00,86551892.0,1298278.0,25,-3315012.0,-3.83,83236880.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-02-01 06:00:00,83236880.0,1248553.0,14,2041068.0,2.45,85277948.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-02-08 06:00:00,85277948.0,1279169.0,33,-3245922.0,-3.81,82032025.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-02-15 06:00:00,82032025.0,1230480.0,27,3440314.0,4.19,85472339.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-02-22 06:00:00,85472339.0,1282085.0,21,743149.0,0.87,86215488.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-03-01 06:00:00,86215488.0,1293232.0,17,-2359866.0,-2.74,83855622.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-03-08 06:00:00,83855622.0,1257834.0,27,4340691.0,5.18,88196313.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-03-15 06:00:00,88196313.0,1322945.0,21,-1617678.0,-1.83,86578635.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-03-22 06:00:00,86578635.0,1298680.0,35,-2601550.0,-3.0,83977085.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-03-29 06:00:00,83977085.0,1259656.0,20,-106644.0,-0.13,83870441.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-04-05 06:00:00,83870441.0,1258057.0,31,-6913081.0,-8.24,76957360.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-04-12 06:00:00,76957360.0,1154360.0,41,4327882.0,5.62,81285243.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-04-19 06:00:00,81285243.0,1219279.0,30,6510585.0,8.01,87795827.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-04-26 06:00:00,87795827.0,1316937.0,27,6967571.0,7.94,94763398.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-05-03 06:00:00,94763398.0,1421451.0,21,-2398644.0,-2.53,92364754.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-05-10 06:00:00,92364754.0,1385471.0,41,-3112525.0,-3.37,89252230.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-05-17 06:00:00,89252230.0,1338783.0,28,-3783809.0,-4.24,85468420.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-05-24 06:00:00,85468420.0,1282026.0,36,5821692.0,6.81,91290112.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-05-31 06:00:00,91290112.0,1369352.0,19,1768594.0,1.94,93058706.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-06-07 06:00:00,93058706.0,1395881.0,36,6584599.0,7.08,99643305.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-06-14 06:00:00,99643305.0,1494650.0,23,7502777.0,7.53,107146082.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-06-21 06:00:00,107146082.0,1607191.0,28,14520281.0,13.55,121666363.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-06-28 06:00:00,121666363.0,1824995.0,20,444017.0,0.36,122110380.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-07-05 06:00:00,122110380.0,1831656.0,31,3014159.0,2.47,125124539.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-07-12 06:00:00,125124539.0,1876868.0,37,199565.0,0.16,125324104.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-07-19 06:00:00,125324104.0,1879862.0,27,-7239293.0,-5.78,118084810.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-07-26 06:00:00,118084810.0,1771272.0,29,4440640.0,3.76,122525451.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-08-02 06:00:00,122525451.0,1837882.0,21,3869050.0,3.16,126394501.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-08-09 06:00:00,126394501.0,1895918.0,22,959609.0,0.76,127354109.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-08-16 06:00:00,127354109.0,1910312.0,22,-6383613.0,-5.01,120970496.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-08-23 06:00:00,120970496.0,1814557.0,23,2834930.0,2.34,123805426.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-08-30 06:00:00,123805426.0,1857081.0,16,1428531.0,1.15,125233958.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-09-06 06:00:00,125233958.0,1878509.0,33,2784908.0,2.22,128018866.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-09-13 06:00:00,128018866.0,1920283.0,36,-1488421.0,-1.16,126530445.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-09-20 06:00:00,126530445.0,1897957.0,22,-8789601.0,-6.95,117740844.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-09-27 06:00:00,117740844.0,1766113.0,29,7330475.0,6.23,125071319.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-10-04 06:00:00,125071319.0,1876070.0,15,-1603628.0,-1.28,123467691.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-10-11 06:00:00,123467691.0,1852015.0,17,-1729404.0,-1.4,121738287.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-10-18 06:00:00,121738287.0,1826074.0,19,7068812.0,5.81,128807098.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-10-25 06:00:00,128807098.0,1932106.0,23,-7219402.0,-5.6,121587697.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-11-01 06:00:00,121587697.0,1823815.0,13,6625927.0,5.45,128213624.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-11-08 06:00:00,128213624.0,1923204.0,38,-4887363.0,-3.81,123326260.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-11-15 06:00:00,123326260.0,1849894.0,31,-5953972.0,-4.83,117372289.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-11-22 06:00:00,117372289.0,1760584.0,31,14099523.0,12.01,131471812.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-11-29 06:00:00,131471812.0,1972077.0,8,-1952200.0,-1.48,129519612.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-12-06 06:00:00,129519612.0,1942794.0,23,19574046.0,15.11,149093658.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-12-13 06:00:00,149093658.0,2236405.0,21,466616.0,0.31,149560274.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2021-12-20 06:00:00,149560274.0,2243404.0,30,7715424.0,5.16,157275698.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-01-03 06:00:00,157275698.0,2359135.0,13,6284264.0,4.0,163559963.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-01-10 06:00:00,163559963.0,2453399.0,39,6564738.0,4.01,170124701.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-01-17 06:00:00,170124701.0,2551871.0,22,-4316331.0,-2.54,165808369.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-01-24 06:00:00,165808369.0,2487126.0,19,2643581.0,1.59,168451950.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-01-31 06:00:00,168451950.0,2526779.0,13,-1291127.0,-0.77,167160823.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-02-07 06:00:00,167160823.0,2507412.0,25,8176450.0,4.89,175337273.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-02-14 06:00:00,175337273.0,2630059.0,16,-4675935.0,-2.67,170661338.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-02-21 06:00:00,170661338.0,2559920.0,19,5173269.0,3.03,175834607.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-02-28 06:00:00,175834607.0,2637519.0,10,2375442.0,1.35,178210049.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-03-07 06:00:00,178210049.0,2673151.0,14,7818612.0,4.39,186028661.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-03-14 06:00:00,186028661.0,2790430.0,12,744706.0,0.4,186773367.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-03-21 06:00:00,186773367.0,2801600.0,23,4709740.0,2.52,191483106.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-03-28 06:00:00,191483106.0,2872247.0,3,-4380176.0,-2.29,187102930.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-04-04 06:00:00,187102930.0,2806544.0,23,-11478679.0,-6.13,175624251.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-04-11 06:00:00,175624251.0,2634364.0,37,11038917.0,6.29,186663168.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-04-18 06:00:00,186663168.0,2799948.0,17,7375995.0,3.95,194039163.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-04-25 06:00:00,194039163.0,2910587.0,2,1325472.0,0.68,195364635.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-05-02 06:00:00,195364635.0,2930470.0,8,-1947378.0,-1.0,193417257.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-05-09 06:00:00,193417257.0,2901259.0,4,2044151.0,1.06,195461408.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-05-16 06:00:00,195461408.0,2931921.0,1,2339022.0,1.2,197800430.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-05-23 06:00:00,197800430.0,2967006.0,8,10412686.0,5.26,208213115.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-05-30 06:00:00,208213115.0,3123197.0,16,3252627.0,1.56,211465742.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-06-06 06:00:00,211465742.0,3171986.0,14,3933280.0,1.86,215399022.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-06-13 06:00:00,215399022.0,3230985.0,2,-2871171.0,-1.33,212527851.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-06-20 06:00:00,212527851.0,3187918.0,8,-15083102.0,-7.1,197444749.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-06-27 06:00:00,197444749.0,2961671.0,9,11410091.0,5.78,208854840.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-07-04 06:00:00,208854840.0,3132823.0,2,11130471.0,5.33,219985311.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-07-11 06:00:00,219985311.0,3299780.0,13,9710780.0,4.41,229696092.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-07-18 06:00:00,229696092.0,3445441.0,15,18983178.0,8.26,248679270.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-07-25 06:00:00,248679270.0,3730189.0,10,13279414.0,5.34,261958683.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-08-01 06:00:00,261958683.0,3929380.0,3,4427499.0,1.69,266386182.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-08-08 06:00:00,266386182.0,3995793.0,12,-17425835.0,-6.54,248960347.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-08-15 06:00:00,248960347.0,3734405.0,13,-8384001.0,-3.37,240576346.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-08-22 06:00:00,240576346.0,3608645.0,19,12165897.0,5.06,252742242.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-08-29 06:00:00,252742242.0,3791134.0,8,-2353062.0,-0.93,250389181.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-09-05 06:00:00,250389181.0,3755838.0,14,10375333.0,4.14,260764514.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-09-12 06:00:00,260764514.0,3911468.0,16,-11247138.0,-4.31,249517376.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-09-19 06:00:00,249517376.0,3742761.0,11,-4784173.0,-1.92,244733204.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-09-26 06:00:00,244733204.0,3670998.0,2,-610545.0,-0.25,244122659.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-10-10 06:00:00,244122659.0,3661840.0,3,2478659.0,1.02,246601317.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-10-17 06:00:00,246601317.0,3699020.0,6,-4936136.0,-2.0,241665181.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-10-24 06:00:00,241665181.0,3624978.0,3,2039769.0,0.84,243704950.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-10-31 06:00:00,243704950.0,3655574.0,4,-5208189.0,-2.14,238496761.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-11-07 06:00:00,238496761.0,3577451.0,2,-2276849.0,-0.95,236219912.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-11-14 06:00:00,236219912.0,3543299.0,6,10000580.0,4.23,246220492.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-11-21 06:00:00,246220492.0,3693307.0,23,4544319.0,1.85,250764810.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-11-28 06:00:00,250764810.0,3761472.0,7,11725046.0,4.68,262489856.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-12-05 06:00:00,262489856.0,3937348.0,15,-25056438.0,-9.55,237433418.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-12-12 06:00:00,237433418.0,3561501.0,10,17254540.0,7.27,254687959.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2022-12-19 06:00:00,254687959.0,3820319.0,7,8407128.0,3.3,263095087.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-01-09 06:00:00,263095087.0,3946426.0,17,-8988487.0,-3.42,254106600.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-01-16 06:00:00,254106600.0,3811599.0,8,-15408793.0,-6.06,238697807.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-01-23 06:00:00,238697807.0,3580467.0,8,-1951941.0,-0.82,236745866.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-01-30 06:00:00,236745866.0,3551188.0,5,-2557598.0,-1.08,234188268.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-02-06 06:00:00,234188268.0,3512824.0,19,21276179.0,9.09,255464447.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-02-13 06:00:00,255464447.0,3831967.0,21,13130574.0,5.14,268595021.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-02-20 06:00:00,268595021.0,4028925.0,23,-3799579.0,-1.41,264795441.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-02-27 06:00:00,264795441.0,3971932.0,22,10666256.0,4.03,275461698.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-03-06 06:00:00,275461698.0,4131925.0,28,22930908.0,8.32,298392605.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-03-20 06:00:00,298392605.0,4475889.0,5,-6497002.0,-2.18,291895604.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-03-27 06:00:00,291895604.0,4378434.0,16,18335680.0,6.28,310231284.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-04-03 06:00:00,310231284.0,4653469.0,6,7750884.0,2.5,317982168.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-04-10 06:00:00,317982168.0,4769733.0,32,11826265.0,3.72,329808433.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-04-17 06:00:00,329808433.0,4947126.0,25,21933924.0,6.65,351742357.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-04-24 06:00:00,351742357.0,5276135.0,19,10525019.0,2.99,362267376.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-05-01 06:00:00,362267376.0,5434011.0,9,26623906.0,7.35,388891282.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-05-08 06:00:00,388891282.0,5833369.0,27,9321381.0,2.4,398212663.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-05-15 06:00:00,398212663.0,5973190.0,29,66459490.0,16.69,464672152.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-05-22 06:00:00,464672152.0,6970082.0,27,17928646.0,3.86,482600798.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-05-29 06:00:00,482600798.0,7239012.0,15,-47262725.0,-9.79,435338073.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-06-05 06:00:00,435338073.0,6530071.0,30,9319083.0,2.14,444657156.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-06-12 06:00:00,444657156.0,6669857.0,19,-4744240.0,-1.07,439912917.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-06-19 06:00:00,439912917.0,6598694.0,19,16038738.0,3.65,455951655.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-06-26 06:00:00,455951655.0,6839275.0,26,-26955897.0,-5.91,428995757.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-07-03 06:00:00,428995757.0,6434936.0,21,21971458.0,5.12,450967216.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-07-10 06:00:00,450967216.0,6764508.0,26,-56378013.0,-12.5,394589203.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-07-17 06:00:00,394589203.0,5918838.0,16,-20402199.0,-5.17,374187004.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-07-24 06:00:00,374187004.0,5612805.0,11,6912496.0,1.85,381099500.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-07-31 06:00:00,381099500.0,5716492.0,5,-11279246.0,-2.96,369820254.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-08-07 06:00:00,369820254.0,5547304.0,15,25356915.0,6.86,395177169.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-08-14 06:00:00,395177169.0,5927658.0,16,2100373.0,0.53,397277542.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-08-21 06:00:00,397277542.0,5959163.0,20,20281767.0,5.11,417559309.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-08-28 06:00:00,417559309.0,6263390.0,14,16887736.0,4.04,434447045.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-09-04 06:00:00,434447045.0,6516706.0,21,22980168.0,5.29,457427213.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-09-11 06:00:00,457427213.0,6861408.0,33,58150451.0,12.71,515577665.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-09-18 06:00:00,515577665.0,7733665.0,16,11983821.0,2.32,527561486.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-09-25 06:00:00,527561486.0,7913422.0,35,-34612301.0,-6.56,492949184.0
Global_H1_ATR_P70_Risk_1.5pct,0.015,2023-10-02 06:00:00,492949184.0,7394238.0,13,5569774.0,1.13,498518958.0
